"id","ingredient_name","scanned_at"
"1500","Alcohol in dry form is used as an ingredient","2025-05-01 00:09:29"
"1501","Onion","2025-05-01 00:09:29"
"1502","Garlic","2025-05-01 00:09:29"
"1503","Ginger","2025-05-01 00:09:29"
"1504","Sugar","2025-05-01 00:09:29"
"1505","Allura Red AC/Food Red 17/FD&C Red 40 (C.I.
16035)","2025-05-01 00:09:29"
"1506","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:09:29"
"1507","Soybean Oil","2025-05-01 00:09:29"
"1508","Salt","2025-05-01 00:09:29"
"1509","Flour","2025-05-01 00:09:29"
"1510","Spices","2025-05-01 00:09:30"
"1511","Alcohol as solvent in flavor","2025-05-01 00:09:30"
"1512","Gluten","2025-05-01 00:09:30"
"1513","Enzyme Modified Soya Lecithin","2025-05-01 00:09:30"
"1514","Mustard","2025-05-01 00:09:30"
"1515","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:09:30"
"1516","Natural Flavoring","2025-05-01 00:09:30"
"1517","Soy Sauce","2025-05-01 00:09:30"
"1518","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:09:30"
"1519","Amaranth/FD&C Red 2 (C.I. 16185)","2025-05-01 00:09:30"
"1520","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:09:30"
"1521","Copper Complexes of Chlorophyll (C.I. 75810)","2025-05-01 00:09:30"
"1522","Soya Flour","2025-05-01 00:09:30"
"1523","Alcohol as solvent in flavor","2025-05-01 00:09:30"
"1524","Disodium Guanylate","2025-05-01 00:09:30"
"1525","Sodium Benzoate","2025-05-01 00:09:30"
"1526","Marshmallow containing Pork Gelatin","2025-05-01 00:09:30"
"1527","Buttermilk Solids","2025-05-01 00:09:30"
"1528","Natural Flavoring","2025-05-01 00:09:30"
"1529","Artificial Flavours","2025-05-01 00:09:30"
"1530","Acetic Acid","2025-05-01 00:09:30"
"1531","Citric Acid","2025-05-01 00:09:30"
"1532","Acetylated Distarch Adipate","2025-05-01 00:09:30"
"1533","Xanthan Gum/Corn Sugar Gum","2025-05-01 00:09:30"
"1534","Disodium Inosinate","2025-05-01 00:09:30"
"1535","Soy Sauce","2025-05-01 00:10:36"
"1536","Alcohol in dry form is used as an ingredient","2025-05-01 00:10:36"
"1537","Onion","2025-05-01 00:10:36"
"1538","Garlic","2025-05-01 00:10:36"
"1539","Ginger","2025-05-01 00:10:36"
"1540","Sugar","2025-05-01 00:10:36"
"1541","Allura Red AC/Food Red 17/FD&C Red 40 (C.I.
16035)","2025-05-01 00:10:36"
"1542","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:10:36"
"1543","Soybean Oil","2025-05-01 00:10:36"
"1544","Salt","2025-05-01 00:10:36"
"1545","Flour","2025-05-01 00:10:36"
"1546","Spices","2025-05-01 00:10:36"
"1547","Alcohol as solvent in flavor","2025-05-01 00:10:36"
"1548","Gluten","2025-05-01 00:10:36"
"1549","Enzyme Modified Soya Lecithin","2025-05-01 00:10:36"
"1550","Mustard","2025-05-01 00:10:36"
"1551","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:10:36"
"1552","Natural Flavoring","2025-05-01 00:10:36"
"1553","Soy Sauce","2025-05-01 00:10:36"
"1554","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:10:36"
"1555","Amaranth/FD&C Red 2 (C.I. 16185)","2025-05-01 00:10:36"
"1556","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:10:36"
"1557","Copper Complexes of Chlorophyll (C.I. 75810)","2025-05-01 00:10:37"
"1558","Soya Flour","2025-05-01 00:10:37"
"1559","Alcohol as solvent in flavor","2025-05-01 00:10:37"
"1560","Disodium Guanylate","2025-05-01 00:10:37"
"1561","Sodium Benzoate","2025-05-01 00:10:37"
"1562","Marshmallow containing Pork Gelatin","2025-05-01 00:10:37"
"1563","Buttermilk Solids","2025-05-01 00:10:37"
"1564","Natural Flavoring","2025-05-01 00:10:37"
"1565","Artificial Flavours","2025-05-01 00:10:37"
"1566","Acetic Acid","2025-05-01 00:10:37"
"1567","Citric Acid","2025-05-01 00:10:37"
"1568","Acetylated Distarch Adipate","2025-05-01 00:10:37"
"1569","Xanthan Gum/Corn Sugar Gum","2025-05-01 00:10:37"
"1570","Disodium Inosinate","2025-05-01 00:10:37"
"1571","Soy Sauce","2025-05-01 00:27:14"
"1572","Alcohol in dry form is used as an ingredient","2025-05-01 00:27:14"
"1573","Onion","2025-05-01 00:27:14"
"1574","Garlic","2025-05-01 00:27:14"
"1575","Ginger","2025-05-01 00:27:14"
"1576","Sugar","2025-05-01 00:27:14"
"1577","Allura Red AC/Food Red 17/FD&C Red 40 (C.I.
16035)","2025-05-01 00:27:14"
"1578","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:27:14"
"1579","Soybean Oil","2025-05-01 00:27:14"
"1580","Salt","2025-05-01 00:27:14"
"1581","Flour","2025-05-01 00:27:14"
"1582","Spices","2025-05-01 00:27:14"
"1583","Alcohol as solvent in flavor","2025-05-01 00:27:14"
"1584","Gluten","2025-05-01 00:27:15"
"1585","Enzyme Modified Soya Lecithin","2025-05-01 00:27:15"
"1586","Mustard","2025-05-01 00:27:15"
"1587","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:27:15"
"1588","Natural Flavoring","2025-05-01 00:27:15"
"1589","Soy Sauce","2025-05-01 00:27:15"
"1590","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:27:15"
"1591","Amaranth/FD&C Red 2 (C.I. 16185)","2025-05-01 00:27:15"
"1592","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:27:15"
"1593","Copper Complexes of Chlorophyll (C.I. 75810)","2025-05-01 00:27:15"
"1594","Soya Flour","2025-05-01 00:27:15"
"1595","Alcohol as solvent in flavor","2025-05-01 00:27:15"
"1596","Disodium Guanylate","2025-05-01 00:27:15"
"1597","Sodium Benzoate","2025-05-01 00:27:15"
"1598","Marshmallow containing Pork Gelatin","2025-05-01 00:27:15"
"1599","Buttermilk Solids","2025-05-01 00:27:15"
"1600","Natural Flavoring","2025-05-01 00:27:15"
"1601","Artificial Flavours","2025-05-01 00:27:15"
"1602","Acetic Acid","2025-05-01 00:27:15"
"1603","Citric Acid","2025-05-01 00:27:15"
"1604","Acetylated Distarch Adipate","2025-05-01 00:27:15"
"1605","Xanthan Gum/Corn Sugar Gum","2025-05-01 00:27:15"
"1606","Disodium Inosinate","2025-05-01 00:27:15"
"1607","Soy Sauce","2025-05-01 00:27:48"
"1608","Alcohol in dry form is used as an ingredient","2025-05-01 00:27:48"
"1609","Onion","2025-05-01 00:27:48"
"1610","Garlic","2025-05-01 00:27:48"
"1611","Ginger","2025-05-01 00:27:48"
"1612","Sugar","2025-05-01 00:27:48"
"1613","Allura Red AC/Food Red 17/FD&C Red 40 (C.I.
16035)","2025-05-01 00:27:48"
"1614","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:27:48"
"1615","Soybean Oil","2025-05-01 00:27:48"
"1616","Salt","2025-05-01 00:27:48"
"1617","Flour","2025-05-01 00:27:49"
"1618","Spices","2025-05-01 00:27:49"
"1619","Alcohol as solvent in flavor","2025-05-01 00:27:49"
"1620","Gluten","2025-05-01 00:27:49"
"1621","Enzyme Modified Soya Lecithin","2025-05-01 00:27:49"
"1622","Mustard","2025-05-01 00:27:49"
"1623","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:27:49"
"1624","Natural Flavoring","2025-05-01 00:27:49"
"1625","Soy Sauce","2025-05-01 00:27:49"
"1626","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:27:49"
"1627","Amaranth/FD&C Red 2 (C.I. 16185)","2025-05-01 00:27:49"
"1628","Microcrystalline Cellulose/Powdered Cellulose","2025-05-01 00:27:49"
"1629","Copper Complexes of Chlorophyll (C.I. 75810)","2025-05-01 00:27:49"
"1630","Soya Flour","2025-05-01 00:27:49"
"1631","Alcohol as solvent in flavor","2025-05-01 00:27:49"
"1632","Disodium Guanylate","2025-05-01 00:27:49"
"1633","Sodium Benzoate","2025-05-01 00:27:49"
"1634","Marshmallow containing Pork Gelatin","2025-05-01 00:27:49"
"1635","Buttermilk Solids","2025-05-01 00:27:49"
"1636","Natural Flavoring","2025-05-01 00:27:49"
"1637","Artificial Flavours","2025-05-01 00:27:49"
"1638","Acetic Acid","2025-05-01 00:27:49"
"1639","Citric Acid","2025-05-01 00:27:49"
"1640","Acetylated Distarch Adipate","2025-05-01 00:27:49"
"1641","Xanthan Gum/Corn Sugar Gum","2025-05-01 00:27:49"
"1642","Disodium Inosinate","2025-05-01 00:27:49"
"1643","Alcohol in dry form is used as an ingredient","2025-05-01 00:28:01"
"1644","Flour","2025-05-01 00:28:01"
"1645","Flour","2025-05-01 00:28:01"
"1646","Flour","2025-05-01 00:28:01"
"1647","Sorbic Acid","2025-05-01 00:28:01"
"1648","Niacin","2025-05-01 00:28:01"
"1649","Iron","2025-05-01 00:28:01"
"1650","Thiamine Mononitrate","2025-05-01 00:28:01"
"1651","Folic Acid","2025-05-01 00:28:01"
"1652","Sugar","2025-05-01 00:28:01"
"1653","Corn","2025-05-01 00:28:01"
"1654","Salt","2025-05-01 00:28:01"
"1655","Baking Soda","2025-05-01 00:28:01"
"1656","Sodium Acid Pyrophosphate","2025-05-01 00:28:01"
"1657","Soybean","2025-05-01 00:28:01"
"1658","Honey","2025-05-01 00:28:01"
"1659","Natural Flavors","2025-05-01 00:28:01"
"1660","Wheat","2025-05-01 00:28:01"
"1661","Dried Milk","2025-05-01 00:28:01"
"1662","Egg","2025-05-01 00:28:01"
"1663","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:28:01"
"1664","L-Ascorbic Acid/Vitamin C","2025-05-01 00:28:01"
"1665","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 00:28:01"
"1666","Thiamine Mononitrate","2025-05-01 00:28:01"
"1667","Folic Acid","2025-05-01 00:28:01"
"1668","Tartrazine/FD&C Yellow 5 (C.I. 19140)","2025-05-01 00:28:01"
"1669","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:28:01"
"1670","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:28:01"
"1671","Monostarch Phosphate","2025-05-01 00:28:01"
"1672","Natural Flavoring","2025-05-01 00:28:01"
"1673","Alcohol as solvent in flavor","2025-05-01 00:28:01"
"1674","Marshmallow containing Pork Gelatin","2025-05-01 00:28:01"
"1675","Soya Flour","2025-05-01 00:28:01"
"1676","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:28:01"
"1677","Hydrogenated Glucose Syrup","2025-05-01 00:28:11"
"1678","Sugar","2025-05-01 00:28:11"
"1679","Dextrose","2025-05-01 00:28:11"
"1680","Enzyme Modified Soya Lecithin","2025-05-01 00:28:11"
"1681","Starch","2025-05-01 00:28:11"
"1682","Potato Starch","2025-05-01 00:28:11"
"1683","Sorbic Acid","2025-05-01 00:28:11"
"1684","Citric Acid","2025-05-01 00:28:11"
"1685","Malic Acid (DL- or L-)","2025-05-01 00:28:11"
"1686","Lactic Acid","2025-05-01 00:28:11"
"1687","Rice","2025-05-01 00:28:11"
"1688","Invert Sugar","2025-05-01 00:28:11"
"1689","Sugar","2025-05-01 00:28:11"
"1690","Pectin","2025-05-01 00:28:11"
"1691","Brewer's Yeast Extract or Autolyzed Yeast from beer","2025-05-01 00:28:11"
"1692","Paprika","2025-05-01 00:28:11"
"1693","Coconut","2025-05-01 00:28:11"
"1694","Canola Oil","2025-05-01 00:28:11"
"1695","Sodium and Potassium Metaphosphates,
Polyphosphates and Pyrophosphates","2025-05-01 00:28:11"
"1696","Whey Protein Concentrate","2025-05-01 00:28:11"
"1697","Horseradish","2025-05-01 00:28:11"
"1698","Carnauba Wax","2025-05-01 00:28:11"
"1699","Hydrolyzed Vegetable Protein","2025-05-01 00:28:11"
"1700","Hydrogenated Glucose Syrup","2025-05-01 00:28:11"
"1701","Hydrogenated Glucose Syrup","2025-05-01 00:28:11"
"1702","Enzyme Modified Soya Lecithin","2025-05-01 00:28:11"
"1703","Tapioca Starch","2025-05-01 00:28:11"
"1704","Potato Starch","2025-05-01 00:28:11"
"1705","Citric Acid","2025-05-01 00:28:11"
"1706","Malic Acid (DL- or L-)","2025-05-01 00:28:11"
"1707","Lactic Acid","2025-05-01 00:28:11"
"1708","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 00:28:11"
"1709","TBHQ Textured Vegetable Protein","2025-05-01 00:28:11"
"1710","Invert Sugar","2025-05-01 00:28:11"
"1711","Potassium Citrates","2025-05-01 00:28:11"
"1712","Capsanthin/Capsorubin/Paprika extract","2025-05-01 00:28:11"
"1713","Mineral Oil/Petrolatum","2025-05-01 00:28:11"
"1714","Ascorbyl Palmitate","2025-05-01 00:28:11"
"1715","Cyclamic and its Calcium and Sodium Salts","2025-05-01 00:28:11"
"1716","Carbon Black/Vegetable Carbon","2025-05-01 00:28:11"
"1717","Carnauba Wax","2025-05-01 00:28:11"
"1718","Refined Microcrystalline Wax","2025-05-01 00:28:11"
"1719","Azodicarbonamide/Azoformamide","2025-05-01 00:28:11"
"1720","Sodium Citrates","2025-05-01 00:28:11"
"1721","Potassium Citrates","2025-05-01 00:28:11"
"1722","Cultured Milk","2025-05-01 13:26:11"
"1723","Buttermilk Solids","2025-05-01 13:26:11"
"1724","Enzymes","2025-05-01 13:26:11"
"1725","Beeswax","2025-05-01 13:26:11"
"1726","Sorbitol/Sorbitol Syrup","2025-05-01 13:26:11"
"1727","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:26:11"
"1728","Citric Acid","2025-05-01 13:26:11"
"1729","Pectin","2025-05-01 13:26:11"
"1730","Sugar","2025-05-01 13:26:11"
"1731","Fenugreek","2025-05-01 13:26:11"
"1732","Buttermilk Solids","2025-05-01 13:26:11"
"1733","Enzyme-treated Starch","2025-05-01 13:26:11"
"1734","Hydrogenated Glucose Syrup","2025-05-01 13:26:11"
"1735","Starch Acetate Esterified with Acetic Anhydride","2025-05-01 13:26:11"
"1736","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:26:11"
"1737","Citric Acid","2025-05-01 13:26:11"
"1738","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:26:11"
"1739","Citric Acid","2025-05-01 13:26:11"
"1740","Cultured Milk","2025-05-01 13:27:06"
"1741","Buttermilk Solids","2025-05-01 13:27:06"
"1742","Enzymes","2025-05-01 13:27:06"
"1743","Beeswax","2025-05-01 13:27:06"
"1744","Sorbitol/Sorbitol Syrup","2025-05-01 13:27:06"
"1745","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:27:06"
"1746","Citric Acid","2025-05-01 13:27:06"
"1747","Pectin","2025-05-01 13:27:06"
"1748","Sugar","2025-05-01 13:27:06"
"1749","Fenugreek","2025-05-01 13:27:06"
"1750","Buttermilk Solids","2025-05-01 13:27:06"
"1751","Enzyme-treated Starch","2025-05-01 13:27:06"
"1752","Hydrogenated Glucose Syrup","2025-05-01 13:27:06"
"1753","Starch Acetate Esterified with Acetic Anhydride","2025-05-01 13:27:06"
"1754","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:27:06"
"1755","Citric Acid","2025-05-01 13:27:06"
"1756","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:27:06"
"1757","Citric Acid","2025-05-01 13:27:06"
"1758","Sodium Sorbate","2025-05-01 13:27:19"
"1759","Wheat","2025-05-01 13:27:19"
"1760","Cocoa Butter","2025-05-01 13:27:19"
"1761","Ginger","2025-05-01 13:27:19"
"1762","Brilliant Blue FCF/FD&C Blue 1 (C.I. 42090)","2025-05-01 13:27:19"
"1763","Ammonium Phosphatides/Emulsifier YN","2025-05-01 13:27:19"
"1764","Soy Lecithin","2025-05-01 13:27:19"
"1765","Buttermilk Solids","2025-05-01 13:27:19"
"1766","Soya Flour","2025-05-01 13:27:19"
"1767","Dried Milk","2025-05-01 13:27:19"
"1768","Hydrogenated Glucose Syrup","2025-05-01 13:27:19"
"1769","Raisin","2025-05-01 13:27:19"
"1770","Sodium Bicarbonate","2025-05-01 13:27:19"
"1771","Salt","2025-05-01 13:27:19"
"1772","Baker's Yeast","2025-05-01 13:27:19"
"1773","Polyoxyethylene (20) Sorbitan
Monostearate/Polysorbate 60/Tween 60","2025-05-01 13:27:19"
"1774","Gluten","2025-05-01 13:27:19"
"1775","Soy Sauce","2025-05-01 13:27:19"
"1776","Gluten","2025-05-01 13:27:19"
"1777","Chocolate","2025-05-01 13:27:19"
"1778","Chocolate","2025-05-01 13:27:19"
"1779","Polyoxyethylene (20) Sorbitan
Monolaurate/Polysorbate 20/Tween 20","2025-05-01 13:27:19"
"1780","Propionic Acid","2025-05-01 13:27:20"
"1781","Cocoa Butter","2025-05-01 13:27:20"
"1782","Ginger","2025-05-01 13:27:20"
"1783","Carbon Black/Vegetable Carbon","2025-05-01 13:27:20"
"1784","Sodium, Potassium and Calcium Salts of Fatty
Acids","2025-05-01 13:27:20"
"1785","Brown HT/Chocolate Brown HT (C.I. 20285)","2025-05-01 13:27:20"
"1786","Dried Milk","2025-05-01 13:27:20"
"1787","Allura Red AC/Food Red 17/FD&C Red 40 (C.I.
16035)","2025-05-01 13:27:20"
"1788","Soya Flour","2025-05-01 13:27:20"
"1789","Marshmallow containing Pork Gelatin","2025-05-01 13:27:20"
"1790","Vitamin B5: As Pantotherric Acid","2025-05-01 13:27:20"
"1791","Marshmallow containing Pork Gelatin","2025-05-01 13:27:20"
"1792","Buttermilk Solids","2025-05-01 13:27:20"
"1793","Cyclamic and its Calcium and Sodium Salts","2025-05-01 13:27:20"
"1794","Sorbitan Monolaurate/Span 20","2025-05-01 13:27:20"
"1795","Sour Cream Solids","2025-05-01 13:27:20"
"1796","Brown HT/Chocolate Brown HT (C.I. 20285)","2025-05-01 13:27:20"
"1797","Sodium Sorbate","2025-05-01 13:29:29"
"1798","Wheat","2025-05-01 13:29:29"
"1799","Cocoa Butter","2025-05-01 13:29:29"
"1800","Ginger","2025-05-01 13:29:29"
"1801","Brilliant Blue FCF/FD&C Blue 1 (C.I. 42090)","2025-05-01 13:29:29"
"1802","Ammonium Phosphatides/Emulsifier YN","2025-05-01 13:29:29"
"1803","Soy Lecithin","2025-05-01 13:29:29"
"1804","Buttermilk Solids","2025-05-01 13:29:29"
"1805","Soya Flour","2025-05-01 13:29:29"
"1806","Dried Milk","2025-05-01 13:29:29"
"1807","Hydrogenated Glucose Syrup","2025-05-01 13:29:29"
"1808","Raisin","2025-05-01 13:29:29"
"1809","Sodium Bicarbonate","2025-05-01 13:29:29"
"1810","Salt","2025-05-01 13:29:29"
"1811","Baker's Yeast","2025-05-01 13:29:29"
"1812","Polyoxyethylene (20) Sorbitan
Monostearate/Polysorbate 60/Tween 60","2025-05-01 13:29:29"
"1813","Gluten","2025-05-01 13:29:29"
"1814","Soy Sauce","2025-05-01 13:29:29"
"1815","Gluten","2025-05-01 13:29:29"
"1816","Chocolate","2025-05-01 13:29:29"
"1817","Chocolate","2025-05-01 13:29:29"
"1818","Polyoxyethylene (20) Sorbitan
Monolaurate/Polysorbate 20/Tween 20","2025-05-01 13:29:29"
"1819","Propionic Acid","2025-05-01 13:29:29"
"1820","Cocoa Butter","2025-05-01 13:29:29"
"1821","Ginger","2025-05-01 13:29:29"
"1822","Carbon Black/Vegetable Carbon","2025-05-01 13:29:29"
"1823","Sodium, Potassium and Calcium Salts of Fatty
Acids","2025-05-01 13:29:29"
"1824","Brown HT/Chocolate Brown HT (C.I. 20285)","2025-05-01 13:29:29"
"1825","Dried Milk","2025-05-01 13:29:29"
"1826","Allura Red AC/Food Red 17/FD&C Red 40 (C.I.
16035)","2025-05-01 13:29:29"
"1827","Soya Flour","2025-05-01 13:29:29"
"1828","Marshmallow containing Pork Gelatin","2025-05-01 13:29:29"
"1829","Vitamin B5: As Pantotherric Acid","2025-05-01 13:29:29"
"1830","Marshmallow containing Pork Gelatin","2025-05-01 13:29:29"
"1831","Buttermilk Solids","2025-05-01 13:29:29"
"1832","Cyclamic and its Calcium and Sodium Salts","2025-05-01 13:29:29"
"1833","Sorbitan Monolaurate/Span 20","2025-05-01 13:29:29"
"1834","Sour Cream Solids","2025-05-01 13:29:29"
"1835","Brown HT/Chocolate Brown HT (C.I. 20285)","2025-05-01 13:29:29"
"1836","Cultured Milk","2025-05-01 13:31:39"
"1837","Buttermilk Solids","2025-05-01 13:31:39"
"1838","Enzymes","2025-05-01 13:31:39"
"1839","Beeswax","2025-05-01 13:31:39"
"1840","Sorbitol/Sorbitol Syrup","2025-05-01 13:31:39"
"1841","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:31:39"
"1842","Citric Acid","2025-05-01 13:31:39"
"1843","Pectin","2025-05-01 13:31:39"
"1844","Sugar","2025-05-01 13:31:39"
"1845","Fenugreek","2025-05-01 13:31:39"
"1846","Buttermilk Solids","2025-05-01 13:31:39"
"1847","Enzyme-treated Starch","2025-05-01 13:31:39"
"1848","Hydrogenated Glucose Syrup","2025-05-01 13:31:39"
"1849","Starch Acetate Esterified with Acetic Anhydride","2025-05-01 13:31:39"
"1850","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:31:39"
"1851","Citric Acid","2025-05-01 13:31:39"
"1852","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:31:39"
"1853","Citric Acid","2025-05-01 13:31:39"
"1854","Cultured Milk","2025-05-01 13:34:03"
"1855","Buttermilk Solids","2025-05-01 13:34:03"
"1856","Enzymes","2025-05-01 13:34:03"
"1857","Beeswax","2025-05-01 13:34:03"
"1858","Sorbitol/Sorbitol Syrup","2025-05-01 13:34:03"
"1859","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:34:03"
"1860","Citric Acid","2025-05-01 13:34:03"
"1861","Pectin","2025-05-01 13:34:03"
"1862","Sugar","2025-05-01 13:34:03"
"1863","Fenugreek","2025-05-01 13:34:03"
"1864","Buttermilk Solids","2025-05-01 13:34:03"
"1865","Enzyme-treated Starch","2025-05-01 13:34:03"
"1866","Hydrogenated Glucose Syrup","2025-05-01 13:34:03"
"1867","Starch Acetate Esterified with Acetic Anhydride","2025-05-01 13:34:03"
"1868","Tocopherol Concentrate, Mixed/Vitamin E","2025-05-01 13:34:03"
"1869","Citric Acid","2025-05-01 13:34:03"
"1870","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:34:03"
"1871","Citric Acid","2025-05-01 13:34:03"
"1872","Alcohol in dry form is used as an ingredient","2025-05-01 13:34:35"
"1873","Flour","2025-05-01 13:34:35"
"1874","Starch","2025-05-01 13:34:35"
"1875","Potato Starch","2025-05-01 13:34:35"
"1876","Vegetable Oils","2025-05-01 13:34:35"
"1877","Salt","2025-05-01 13:34:35"
"1878","Salt","2025-05-01 13:34:35"
"1879","Ammonium Phosphatides/Emulsifier YN","2025-05-01 13:34:35"
"1880","Soya Flour","2025-05-01 13:34:35"
"1881","Soy Sauce","2025-05-01 13:34:35"
"1882","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:34:35"
"1883","Vanilla Bean Powder","2025-05-01 13:34:35"
"1884","Hydrolyzed Vegetable Protein","2025-05-01 13:34:35"
"1885","Corn","2025-05-01 13:34:35"
"1886","Dextrin","2025-05-01 13:34:35"
"1887","Baker's Yeast Extract","2025-05-01 13:34:35"
"1888","Spices","2025-05-01 13:34:35"
"1889","Sugar","2025-05-01 13:34:35"
"1890","Fructose","2025-05-01 13:34:35"
"1891","Soybean","2025-05-01 13:34:35"
"1892","Flour","2025-05-01 13:34:35"
"1893","Corn","2025-05-01 13:34:35"
"1894","Hydrogenated Glucose Syrup","2025-05-01 13:34:35"
"1895","Dried Milk","2025-05-01 13:34:35"
"1896","Gluten","2025-05-01 13:34:35"
"1897","Cocoa Butter","2025-05-01 13:34:35"
"1898","Starch","2025-05-01 13:34:35"
"1899","Wheat","2025-05-01 13:34:35"
"1900","Carbon Black/Vegetable Carbon","2025-05-01 13:34:35"
"1901","Mineral Oil/Petrolatum","2025-05-01 13:34:35"
"1902","Mineral Oil/Petrolatum","2025-05-01 13:34:35"
"1903","Cyclamic and its Calcium and Sodium Salts","2025-05-01 13:34:35"
"1904","Ammonium Phosphatides/Emulsifier YN","2025-05-01 13:34:35"
"1905","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:34:35"
"1906","Polyoxyethylene (8) Stearate","2025-05-01 13:34:35"
"1907","Capsanthin/Capsorubin/Paprika extract","2025-05-01 13:34:35"
"1908","TBHQ Textured Vegetable Protein","2025-05-01 13:34:35"
"1909","Turola Yeast","2025-05-01 13:34:35"
"1910","Soya Flour","2025-05-01 13:34:35"
"1911","Artificial Flavours","2025-05-01 13:34:35"
"1912","Vegetable Oils","2025-05-01 13:34:35"
"1913","Dried Milk","2025-05-01 13:34:35"
"1914","Copper Complexes of Chlorophyll (C.I. 75810)","2025-05-01 13:34:35"
"1915","Potassium Carbonate/Potassium Hydrogen
Carbonate","2025-05-01 13:34:35"
"1916","Sodium Carbonate/Sodium Bicarbonate/Baking
Soda","2025-05-01 13:34:35"
"1917","Sodium Phosphates","2025-05-01 13:34:35"
"1918","Lecithins","2025-05-01 13:34:35"
"1919","Sorbitol/Sorbitol Syrup","2025-05-01 13:34:35"
"1920","Disodium Guanylate","2025-05-01 13:34:35"
"1921","Monosodium Glutamate/MSG","2025-05-01 13:34:35"
"1922","Disodium Inosinate","2025-05-01 13:34:35"
"1923","Acacia/Gum Arabic","2025-05-01 13:34:35"
"1924","Alcohol in dry form is used as an ingredient","2025-05-01 13:43:03"
"1925","Flour","2025-05-01 13:43:03"
"1926","Starch","2025-05-01 13:43:03"
"1927","Potato Starch","2025-05-01 13:43:03"
"1928","Vegetable Oils","2025-05-01 13:43:03"
"1929","Salt","2025-05-01 13:43:03"
"1930","Salt","2025-05-01 13:43:03"
"1931","Ammonium Phosphatides/Emulsifier YN","2025-05-01 13:43:03"
"1932","Soya Flour","2025-05-01 13:43:03"
"1933","Soy Sauce","2025-05-01 13:43:03"
"1934","Green S/Acid Brilliant Green BS/Food green
S/Lissamine green (C.I 44090)","2025-05-01 13:43:03"
"1935","Vanilla Bean Powder","2025-05-01 13:43:03"
"1936","Hydrolyzed Vegetable Protein","2025-05-01 13:43:03"
"1937","Corn","2025-05-01 13:43:03"
"1938","Dextrin","2025-05-01 13:43:03"
"1939","Baker's Yeast Extract","2025-05-01 13:43:03"
"1940","Spices","2025-05-01 13:43:03"
"1941","Sugar","2025-05-01 13:43:03"
"1942","Fructose","2025-05-01 13:43:03"
"1943","Soybean","2025-05-01 13:43:03"
"1944","Flour","2025-05-01 13:43:03"
"1945","Corn","2025-05-01 13:43:03"
"1946","Hydrogenated Glucose Syrup","2025-05-01 13:43:03"
"1947","Dried Milk","2025-05-01 13:43:03"
"1948","Gluten","2025-05-01 13:43:03"
"1949","Cocoa Butter","2025-05-01 13:43:03"
"1950","Starch","2025-05-01 13:43:03"
"1951","Wheat","2025-05-01 13:43:03"
"1952","Carbon Black/Vegetable Carbon","2025-05-01 13:43:03"
"1953","Mineral Oil/Petrolatum","2025-05-01 13:43:03"
"1954","Mineral Oil/Petrolatum","2025-05-01 13:43:03"
"1955","Cyclamic and its Calcium and Sodium Salts","2025-05-01 13:43:03"
